% Fair or Poor Health,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Uninsured,% Vaccinated,High School Graduation Rate,% Some College,% Unemployed,% Children in Poverty,Income Ratio,% Single-Parent Households,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems
13.662605848,14.925071324,24.9,8.5,20.5,35.636213652,20.217456788,5.8236057069,39,93.0,63.507779349,4.9382716049,15.4,4.8097164019,18.363463368,,11.6,7.3924731183
17.088516843,17.155619404,33.3,7.4,24.7,57.624848688,19.35496759,5.8724370442,44,86.016876574,59.638105375,5.3111375347,25.5,4.8437843784,37.240052891,602.70827354,11.6,12.376563529
13.527783487,14.591594214,33.8,8.6,35.4,74.30498151,20.970081164,5.0440630798,40,84.5,66.976648068,4.851458163,13.6,4.0271939764,21.174923279,132.04717889,11.0,11.187214612
12.835257267,13.212044771,28.7,8.6,25.8,73.375077167,19.357994612,7.1269203799,47,92.889334741,62.583892617,4.3886005645,12.2,3.883580617,25.545694411,131.11284906,10.3,11.290322581
16.137607945,16.530659705,24.6,7.1,26.1,69.058973136,20.140740483,5.8788878417,44,97.238391225,45.887173022,7.8048780488,16.4,4.3587248924,30.175438596,262.14009454,11.2,9.6559378468
16.040688669,13.14262051,28.8,9.3,14.8,96.438947424,20.902985646,9.1037245076,49,88.10308255,61.926218998,4.9112635587,11.9,4.223376024,26.54489316,165.71738515,12.8,17.755583698
16.445733525,16.023435143,41.2,8.0,36.5,79.952225229,19.619378657,6.6581044065,46,93.163778626,60.437121469,5.4220314735,20.2,4.6495049505,37.267177962,317.84175691,12.3,15.773221344
13.435042057,13.875341355,31.4,9.4,22.0,93.856331056,23.116101592,5.2563618316,53,95.267103935,72.79316522,3.5175359513,5.4,3.076776477,20.528444026,104.20369984,12.4,12.705283259
17.961998821,17.757583803,29.2,7.6,30.1,76.624652771,18.298351814,5.780457199,50,86.847717842,56.347206534,5.3281088141,22.7,4.7481032695,38.916305771,354.78735501,11.1,11.53937101
14.044699195,13.759033259,25.4,9.0,19.8,98.817846593,20.373715274,7.134818399,51,90.943451402,69.374588151,4.5187512718,10.3,4.8589640328,23.557378846,154.19857244,12.6,16.335422875
15.107222908,16.065017476,28.1,8.2,29.9,81.537691795,20.677331118,5.921120497,45,85.48473066,59.707557919,5.8011737507,20.2,4.3931348222,34.183523893,124.61986292,12.0,13.297272932
16.689726126,17.81350613,22.6,7.7,26.0,41.008732846,20.895177773,6.7980655169,45,79.020783646,49.858849077,5.885303461,20.9,4.1247939407,33.654463712,107.31148948,11.8,10.261026103
15.238541428,16.018595132,37.1,8.6,27.7,65.968194055,19.587775835,5.8109657272,44,83.375732899,62.427540518,4.419269811,14.3,4.0530666877,27.677908186,141.62216387,11.4,10.403554239
15.275449708,15.977553742,34.3,8.5,26.9,69.98716303,20.118026214,5.7222685874,51,93.656704782,52.444600774,4.4190246839,16.3,4.6410987302,36.777188329,183.64480933,11.6,12.151462995
14.046134963,14.936069391,36.1,7.9,24.3,73.934994225,20.780061209,5.2516302454,41,82.157476636,60.832004253,4.7152194211,17.0,3.7569651117,24.753363229,233.22987495,11.5,7.9891057649
17.1754568,16.749291714,34.8,7.4,27.1,72.454924568,20.768385973,7.1379951899,47,89.252420185,71.304215027,5.1201437233,22.9,6.2163029525,29.921875,257.36571194,10.8,15.118243243
13.410050334,13.611800059,33.0,8.9,21.3,91.671524809,22.039253491,5.9537428688,50,93.090276588,70.464739002,3.4965540944,7.8,3.743956323,19.737448805,95.731314112,12.1,13.699936427
14.719305294,14.973773714,33.5,7.7,23.2,83.865260774,21.944173257,5.1281505601,57,91.588411574,78.267038953,4.187099637,10.5,5.1755652519,24.281781982,287.30394327,11.7,13.766962323
16.337623633,16.439218044,31.5,7.4,29.6,85.029069767,17.846508609,5.5362227143,46,84.808781484,64.575601097,5.5943636036,27.0,4.7987455023,41.202880136,389.60553025,11.8,13.096299599
14.360907995,15.814530973,28.0,8.2,23.4,61.298021564,19.858591599,5.9535682624,35,87.940447234,62.713163441,4.9076562906,19.3,4.4283134861,31.36768053,170.07381203,11.5,10.557184751
15.327855388,16.476964233,36.9,7.5,23.9,81.337779725,20.939101793,4.9205690007,51,86.985338718,70.143515393,4.5179268066,17.3,4.5024680369,32.614074856,248.72637528,12.6,12.096435079
16.715550642,17.383112956,29.6,7.2,32.3,64.728554403,18.721893362,6.173415024,46,82.080718796,60.91023155,4.9443131961,30.2,4.4447371037,41.701073493,347.06626924,11.6,12.941919192
13.494886361,14.477472573,26.5,8.4,26.5,58.393987342,20.258272002,5.8862876254,43,86.506382979,60.657084189,5.1905626134,13.6,4.3752155807,21.138912856,161.11707841,11.5,9.4853683148
14.906069905,16.240359929,29.8,7.4,27.4,54.670666848,19.414932841,6.2529472791,35,87.041523342,52.417472491,5.9987337765,23.4,4.0731177934,39.672364672,363.5996364,11.2,11.585866886
16.496836009,16.249928423,33.4,7.8,30.9,77.166375008,18.150717856,6.1435254656,47,86.321171171,62.439467312,7.0111343076,26.1,4.7296054742,33.59399437,318.13720513,11.2,13.865546218
13.071017378,14.616425182,30.1,8.9,22.3,42.109405746,20.987927989,5.4073175662,39,86.882966226,63.116228859,4.0065779638,14.5,3.8473845564,33.433171097,83.766863592,11.1,11.781609195
13.724373552,15.154565366,32.6,8.2,24.2,54.442010466,20.125443892,5.3441361814,44,87.4,65.060597103,5.2819943231,12.6,3.63345433,26.93562741,95.712098009,10.8,8.7585681645
11.515169686,12.96732071,36.3,9.0,20.7,78.013775526,21.909301462,3.6590524535,52,92.859009547,80.03033367,3.4632965851,4.3,4.2624510515,14.365939663,31.124483111,11.3,9.63161934
15.439206509,16.110020389,31.0,7.8,27.3,44.851182567,20.018902602,5.9814418273,31,86.096663954,54.975369458,5.9372634766,20.1,4.5,39.102112676,132.05324958,11.4,9.7474523704
15.911182542,16.13652531,32.1,7.3,25.9,62.688834501,19.547698678,5.221817016,42,77.687164179,60.089361188,4.4086087436,23.1,4.5708070587,36.847029471,169.02598775,10.9,11.453425154
14.60219678,15.696260362,24.8,8.8,24.2,68.974808029,20.268079179,8.0309790386,43,96.064449064,63.98467433,3.8410419989,13.4,3.8504889346,17.100977199,,11.5,10.508182601
15.001773139,15.028075484,37.1,8.5,28.2,61.964222293,20.178141919,6.6498134104,49,94.192792162,63.325391423,5.0417177429,11.2,4.035675401,31.326133909,71.13422292,11.5,12.584215592
15.623082311,16.59556525,35.9,7.4,22.0,82.098083584,19.003610648,6.3206356876,49,82.227084947,71.201203083,5.5447493078,22.8,4.9659620041,42.473130653,523.7788085,11.9,13.858497447
15.280889094,16.145867168,32.1,7.5,26.4,79.382550336,20.707291553,5.6608776349,29,91.449701314,46.657233817,5.9720908231,23.4,5.0120166898,36.067997044,131.49401105,11.4,12.917181706
11.976344245,13.429547099,25.2,9.2,22.2,60.123139458,21.387737778,4.7361705322,49,92.547619048,72.91005291,4.3060498221,8.2,3.3124071984,21.906309234,167.18414139,11.6,7.6576576577
16.551702903,16.71050823,29.8,7.8,32.1,57.924528302,19.270301806,7.1487603306,24,83.009202454,53.376844495,4.8098125689,19.6,4.1795193417,28.11965812,94.029149036,10.6,9.8261526833
14.553162723,14.575875611,26.6,7.9,22.5,97.785234899,18.629005109,7.5484301937,28,85.7,54.013605442,6.1107938321,27.1,4.5132057568,13.953488372,,11.1,9.4339622642
21.174406401,19.371424094,34.6,6.6,22.9,66.482713845,15.816216303,7.4518100611,36,95.174380165,57.402812242,8.2238442822,33.4,4.6315512247,40.573414422,351.09458901,11.1,12.910284464
12.902229477,13.631298881,26.0,9.0,19.6,49.85014985,20.480210023,5.8465011287,41,84.7,59.312080537,5.2302631579,12.5,3.4629464727,39.869281046,11.564704522,11.3,9.0163934426
16.019171044,17.198193684,27.2,8.3,26.8,68.688015295,20.132633297,5.4939673211,29,87.711350919,47.966452206,4.4359949303,17.8,3.8986734989,34.797947402,97.469107249,11.0,8.7778244435
16.571638331,16.866835982,28.1,8.3,21.8,66.284728639,18.945897239,6.3428980208,48,91.7,65.173172073,4.6948356808,20.9,4.5629389258,34.171138097,333.60354181,11.7,9.6899224806
17.009410403,16.597852904,33.7,8.0,22.3,90.693071991,20.277256419,6.7429185267,52,92.542577288,64.38651176,5.2291675366,21.9,4.3731564709,41.860753221,346.51461194,11.0,13.660565724
17.55936737,17.634094955,37.1,6.7,31.4,85.807388097,20.290930522,6.1790247161,43,88.178642007,67.371770321,5.0498459023,22.0,5.2706395901,42.812469777,615.22031852,11.9,15.028732833
17.858517367,18.731811959,27.1,6.3,35.6,65.949504275,18.130061341,7.0537428023,25,87.892461005,66.379310345,6.508755947,29.7,6.0058411215,40.457868411,345.6446599,11.5,13.336663337
15.749531105,16.901595992,30.6,7.9,23.6,83.398070544,20.283605723,5.4573998854,51,85.277775167,70.768327971,4.2935139925,20.0,4.9770320276,42.377307928,814.52151736,11.5,13.230861965
15.735633512,16.459891129,25.9,8.0,21.9,35.299575822,18.930683301,6.8372943327,33,88.0,64.957264957,4.4691061788,14.9,3.418159577,46.124905944,139.74287311,10.6,4.222972973
15.151326306,16.011124784,28.2,8.5,25.6,48.571428571,19.326694993,5.0149700599,39,95.432098765,52.197802198,5.3607416364,15.0,3.9945512144,36.756756757,27.921262041,10.6,9.3301435407
14.994887962,15.608280733,32.3,8.1,25.5,51.124625497,19.243831651,5.0835407039,46,93.461187215,59.485123444,4.317016317,13.3,3.8245953025,23.840206186,51.85227862,11.6,8.6272381986
14.795056816,15.859073109,25.5,7.8,24.0,56.806806807,19.194908153,6.2806444081,45,90.9,54.225352113,6.3007344414,17.2,4.4186634779,36.789297659,40.733197556,11.0,9.243697479
16.527653259,16.163153541,34.0,8.1,25.0,65.674582381,18.24828708,6.287029048,47,81.769498681,66.619687771,4.7525566107,20.9,4.4404623718,46.06926318,127.64782999,10.7,12.51596424
12.977281957,15.30132726,32.5,8.1,25.4,84.20535622,21.076996312,4.6238426463,52,88.999379403,69.354790819,4.8787202153,12.2,3.8536337456,25.206857748,241.30028393,12.1,8.5332356711
16.722820266,16.923430909,37.2,8.0,28.9,54.30705301,18.970672441,7.252763669,52,91.452810304,58.666339789,6.4663882527,24.5,4.8964627856,34.826999433,211.999152,11.2,11.669128508
17.946635114,17.673739551,40.9,7.4,31.5,75.141194487,18.973438558,6.4625682114,34,83.156116084,50.604717343,6.1766632914,29.5,4.449581749,43.620661561,704.73158584,11.6,12.175015853
15.011810245,15.8928839,35.4,8.5,22.1,71.50749142,19.629584769,5.981595092,30,76.9,63.403441683,4.4518156425,18.8,4.4150961492,19.788401254,156.50812973,11.8,9.4943240454
15.990092717,15.126566838,26.1,8.6,26.6,65.262325634,19.878091859,7.7315208156,41,93.926361386,60.50288109,4.2227591762,17.2,4.0030783702,37.87012987,230.66408475,10.9,10.058737151
13.618869517,14.898226746,28.4,8.8,29.5,54.179124762,20.800687695,5.3360743654,47,92.077627119,73.639404074,3.012987013,10.5,3.669507212,26.154868727,331.59127771,11.3,9.2082616179
15.30847271,16.056915834,31.1,7.8,26.3,41.676610979,18.992807692,6.6836853098,43,80.071164773,63.394071254,5.55475608,21.0,3.6592713385,27.870171674,283.06742151,11.6,8.7420042644
15.079477092,15.989555681,29.4,7.4,21.3,35.942720764,19.101665348,6.0810187321,41,92.193990755,65.0,4.3081525804,19.3,4.1149042866,31.474760805,278.35768963,11.6,9.8625707357
14.541292095,15.235005268,33.5,8.4,26.0,71.886218332,19.773438637,5.9784332382,46,87.545332338,61.705039446,4.5738776084,17.1,3.8508127012,32.195005186,190.9600245,11.2,10.187154402
14.617554804,13.070465481,31.8,8.8,22.8,96.989196529,20.838452362,6.2626181662,46,91.345370502,69.063600227,4.0425388969,8.6,3.9316288725,23.420718,162.86176232,13.3,14.718172119
15.461638923,16.098025787,26.9,8.1,28.8,76.498334765,19.619967439,5.3857021758,43,83.932640333,67.195889383,5.1360085339,20.0,4.6124192844,38.929138205,63.022893066,11.6,10.557843504
18.42355788,17.029516572,33.3,7.7,24.7,90.842833242,19.816976575,7.3973144439,49,79.382023011,59.781782729,5.7331652455,27.2,4.5568935191,44.111537829,887.49641571,11.5,15.489938758
12.508457676,13.563108335,27.1,9.1,23.2,74.878439892,21.613364071,4.4944532488,55,94.052874494,74.702244617,4.0812066176,7.7,3.6088516746,19.985320331,73.28965868,11.9,9.0752242926
18.936986038,20.454444894,34.8,8.1,30.4,59.999418385,16.203636714,11.623896947,44,93.076923077,52.321428571,2.6066079799,21.7,3.8199338971,17.818453493,,12.5,16.027732463
17.705718867,19.774598017,32.3,7.3,22.6,78.191197454,17.796320613,9.7108854332,48,91.815041191,66.798008047,3.1542277254,21.0,4.164238466,35.785551907,295.91109612,12.6,11.785701664
16.108504549,18.588754061,32.3,7.8,25.3,64.251113368,16.887771284,9.8855313363,55,89.24259056,66.686315408,2.6161828016,12.6,4.2053574797,31.742855677,95.543953301,11.2,11.729686243
19.180962782,20.870573,33.2,8.4,31.2,57.894736842,16.285065533,11.310285958,53,94.244604317,59.249873289,3.2138172278,17.8,3.7640605955,29.191966371,,11.0,9.4395280236
18.65619489,19.708925344,34.2,8.3,29.1,57.942973523,15.935120409,8.597626753,48,96.774193548,54.954268293,3.8569556263,22.3,3.550292661,36.139389193,49.336019406,11.7,11.047070125
14.111307883,16.086571872,27.6,8.9,20.7,77.055084746,18.132196683,6.7289525229,54,95.063291139,79.958104861,2.7044340463,5.2,4.2615429807,19.865418373,186.79396329,12.0,10.288153682
16.60424907,18.720410581,31.2,8.7,22.8,63.06915103,16.506764799,10.48944926,47,98.013245033,64.957555178,3.1727379553,16.3,4.1877952302,29.429317419,187.35362998,10.8,14.189756507
18.487845991,18.341353424,37.2,8.7,30.9,52.314562143,17.345716385,10.203067751,48,92.857142857,54.152969538,3.2735775526,11.9,4.0409941653,22.382346318,,11.6,7.5933075933
20.359896844,20.63817315,32.1,8.6,27.0,73.369091002,15.920620461,13.198565373,52,90.574712644,49.60673535,3.6947966769,17.3,4.0095438148,36.77738191,70.385818561,12.0,11.38630891
20.379589922,22.22607816,36.8,7.9,27.9,89.104797155,17.565445807,8.5838265103,49,91.454396056,63.846251427,3.4258357676,15.9,3.7999168211,30.781333947,356.05002111,12.0,11.294254208
18.791263247,19.98800344,35.7,8.3,32.3,71.164001488,17.0418543,8.4085066604,41,89.530685921,56.341348421,3.908530652,22.4,3.7821166272,33.188720174,,11.2,12.333965844
19.510151398,19.767518696,38.4,8.8,33.6,63.375872863,16.374038587,11.664033702,54,90.19138756,46.328784925,2.8197674419,16.3,3.6111218681,30.259471312,107.20740037,11.5,10.237892948
21.80931857,22.763945817,29.5,7.9,37.7,75.086343695,15.178718156,11.469576563,40,88.181818182,41.318124208,4.4776119403,25.3,4.1458585414,36.807675534,237.85738071,11.6,10.429447853
19.403002515,20.042380836,36.6,8.2,27.7,54.938700708,16.819170194,17.933448823,30,94.754098361,42.125311966,2.7040106467,17.4,4.5053936708,20.185397354,161.3811793,12.1,12.973443622
15.719527117,20.087382123,33.7,8.1,25.6,68.693428178,18.404846591,7.3012465543,53,94.281524927,58.242343542,3.6353895607,12.0,4.2837882037,29.836767461,,11.8,9.7907725322
16.792071784,18.441405072,33.5,8.1,31.8,66.142191142,18.373241663,8.1271129141,40,95.637583893,65.280632411,2.9932518207,15.4,3.6916106738,32.419304293,,11.4,8.6956521739
17.257377122,19.794324297,30.3,7.9,21.8,59.15022618,18.401296442,8.2776550837,47,91.326530612,57.865551124,2.8265410426,12.8,3.5178186765,35.392288509,117.40396356,12.4,8.8779284834
20.844891166,20.964426575,34.1,7.0,27.9,77.043621623,15.489547633,9.0132266715,52,90.724165989,65.119973928,4.0122601968,27.0,4.9375715922,37.619853356,270.97838584,11.5,16.191302462
15.618475801,16.956285785,29.5,8.8,20.9,78.161331137,18.971715586,8.9484313224,45,92.962962963,63.68061309,2.4831956159,9.1,4.0310785405,24.274633726,395.26610709,11.9,7.6640098099
19.81106105,19.885998828,33.6,8.0,28.1,73.202941906,16.554607048,14.192814177,51,90.77107471,49.106879679,2.5905889031,16.0,3.7786348308,31.176114514,357.31477943,13.1,13.541372494
22.242741729,22.895652478,37.3,7.2,26.5,69.621452404,15.224668182,9.6049827897,45,91.791044776,51.303854875,4.6397913724,20.9,4.4670681019,43.327419673,,11.2,12.898089172
16.600542475,21.657641054,34.7,7.9,28.1,82.025530317,17.817622782,6.9237334161,50,94.052863436,68.72538207,3.321175817,14.5,4.4809460233,34.555154018,132.39098112,12.0,11.36559325
18.457735129,20.568950263,32.3,7.9,33.8,52.215777262,17.222246069,8.6432926829,41,93.150684932,54.183481302,3.6157914156,16.8,4.0888742594,23.550724638,,11.1,10.696338837
16.246691732,19.421515051,37.2,8.3,30.6,52.960540564,17.427463147,8.8823054134,50,95.604395604,56.90880379,3.7121544537,11.4,4.2212131796,24.59379616,36.311644691,11.4,8.6107921929
17.728577845,19.518655673,38.3,8.1,29.6,45.205413707,15.515762179,11.420177522,49,92.896174863,59.207662168,3.3942558747,22.0,3.72393031,26.258159613,48.975022738,12.0,9.5477386935
16.504077894,19.223085601,29.1,8.5,27.0,69.510193117,16.953258348,6.7459301262,53,92.286501377,61.354986044,2.675224647,11.7,3.9836856801,28.682665305,114.70419553,12.2,9.1011658518
23.272574794,21.544696522,37.3,7.2,33.4,64.496652917,15.442502768,8.5586410335,48,95.861148198,53.525573563,3.855578647,31.0,4.0675635425,44.452528192,233.84353741,12.0,11.877979028
17.845383755,20.947738822,38.3,7.9,37.6,52.498115483,16.904014688,8.899688958,41,94.117647059,52.943559276,4.427802821,18.7,4.1590153961,26.033821231,39.47345839,10.9,12.371946414
10.561042053,13.307633994,26.0,8.8,16.6,91.315844105,20.062176678,6.1059261261,56,76.805935182,86.897727538,2.694047034,4.5,3.759878153,17.733714286,33.000133405,11.6,9.0986585311
14.808724219,16.773729434,37.6,8.3,25.3,46.888660324,18.019740302,6.0362427791,57,91.649694501,69.180345929,3.0322840189,6.6,3.5598904658,23.524340479,118.08087504,11.9,9.0892053973
17.498078351,20.097132568,38.1,8.5,27.2,41.080682857,17.144831969,8.2314837448,52,97.052154195,53.853503185,3.4602419195,12.7,4.1078507818,25.411818915,81.753615043,12.3,10.051635112
14.953200945,16.052191977,31.5,8.7,22.5,69.722512513,18.55195883,6.617668128,55,96.322489392,75.350788701,2.8827811953,6.6,3.3208470281,21.954743596,176.29384836,12.2,8.8617813257
21.181745326,20.617763345,29.5,8.1,25.5,63.262706724,15.946572156,7.973190945,41,93.58974359,53.080963896,3.5239154616,18.6,3.9559189314,33.469346119,15.932700274,11.0,11.576011158
18.347792906,21.19177525,35.1,7.3,30.9,68.588070379,14.384347627,8.2889490824,47,75.103391232,60.192808755,4.0616283703,19.3,4.6304244836,37.545837666,431.32009719,11.6,11.697181052
16.574694345,18.79551025,37.4,7.8,28.5,76.484215063,17.5571433,7.904827114,51,91.75257732,56.479133041,3.5589899869,14.2,3.7879084967,24.906051574,32.972467989,12.3,10.495526497
20.885563071,21.955356139,30.5,8.0,28.5,70.011327166,16.265151823,10.010976948,50,92.307692308,51.929700609,2.8465238303,15.2,4.3812012838,33.53219697,222.71968001,11.3,12.564335453
16.674121597,19.491973121,35.7,8.5,27.9,57.5123962,17.335362181,9.5918897842,45,92.964824121,53.735965931,3.9311890484,12.3,3.5568975147,27.994842037,,12.0,9.1397849462
19.914048583,21.976813843,34.8,7.5,29.4,39.354444078,16.256720234,9.5495072736,52,95.93495935,46.909805634,3.3221578787,20.0,3.7924049443,36.936599963,99.936881969,12.1,11.724565757
17.642401019,23.057658766,35.0,7.7,24.8,66.060194893,17.974535764,9.1005119038,50,81.524926686,50.662121411,3.4304635762,22.4,4.2452183327,36.109431681,,11.3,14.082278481
21.321464176,21.766238844,39.5,7.3,33.7,43.782646801,16.844326351,8.781832502,47,90.522875817,49.326103796,3.6431608269,21.9,3.8651424489,31.679151061,261.03125223,11.3,12.072243346
16.108662393,18.25089554,31.4,8.0,24.4,80.332106492,19.118724639,7.9430607159,54,93.37252806,69.590041412,2.8747383282,10.1,3.7922612001,28.884535973,284.46470913,12.1,11.989202271
19.000960214,20.396258249,34.4,7.5,33.7,67.317898023,17.10467858,8.4568439407,48,96.894409938,59.294117647,3.2543126257,20.2,4.3168210629,35.851966076,108.97932261,12.2,10.9860116
17.482060762,19.03508964,34.4,8.3,25.8,65.388195145,17.776811306,11.794682309,49,92.642140468,56.203960086,2.6465559641,12.3,3.5635798203,29.217317125,159.28178396,12.8,10.521941489
16.502851408,18.865174478,37.0,9.0,25.3,24.41822883,18.106249024,24.854621129,47,92.546583851,29.987538235,2.4984233251,11.2,3.3442087025,15.046875,103.48752975,12.7,13.58649789
21.062614435,18.647869199,35.5,7.1,27.3,91.641011683,17.203696339,9.6790602457,40,87.473286207,61.158668468,4.9413000069,24.6,4.6854950252,42.279884598,395.30747291,14.3,15.382317802
